name,team_name,group,appearances,goals,assists,minutes,overall,pace,shooting,passing,dribbling,defending,physic,cluster_label,role
Ali Alipour,IR Iran,G,27,6,7,2210,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kasra Taheri,IR Iran,G,13,10,2,725,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ehsan Mahroughi,IR Iran,G,24,9,1,1668,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Pouria Shahrabadi,IR Iran,G,18,4,2,1102,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Zion Suzuki,Japan,F,25,0,0,2250,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Keisuke Osako,Japan,F,24,0,0,2160,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tomoki Hayakawa,Japan,F,17,0,0,1530,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hiroki Ito,Japan,F,23,1,2,1075,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tsuyoshi Watanabe,Japan,F,44,5,0,3725,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Junnosuke Suzuki,Japan,F,37,1,2,3012,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Shogo Taniguchi,Japan,F,41,1,1,3193,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yukinari Sugawara,Japan,F,39,0,6,2748,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Daiki Hashioka,Japan,F,28,0,0,1517,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kaishu Sano,Japan,F,52,2,7,4454,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ayumu Seko,Japan,F,35,0,0,2951,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kodai Sano,Japan,F,38,3,8,3359,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Joel Chima Fujita,Japan,F,40,1,4,3110,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ao Tanaka,Japan,F,35,4,0,1730,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ryunosuke Sato,Japan,F,21,9,2,1329,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Daichi Kamada,Japan,F,48,2,5,3257,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kaoru Mitoma,Japan,F,31,4,1,1954,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Daizen Maeda,Japan,F,54,12,10,4108,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Keito Nakamura,Japan,F,37,12,5,2756,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ritsu Doan,Japan,F,46,8,6,3423,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Junya Ito,Japan,F,38,6,7,2300,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yuito Suzuki,Japan,F,45,9,7,3095,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ayase Ueda,Japan,F,0,0,0,0,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kento Shiogai,Japan,F,28,10,1,968,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Keisuke Goto,Japan,F,42,15,8,2955,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Shuto Machino,Japan,F,39,5,1,1256,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Koki Ogawa,Japan,F,32,10,4,1594,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yazeed Abulaila,Jordan,J,29,0,1,2492,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Abdallah Al-Fakhouri,Jordan,J,18,0,0,1455,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Abdel Rahman Al-Talalga,Jordan,J,7,0,0,660,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yazan Al-Arab,Jordan,J,22,1,1,1665,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Abdallah Nasib,Jordan,J,31,1,0,2681,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Husam Abu Dahab,Jordan,J,11,0,0,833,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yousef Abu Al-Jazar,Jordan,J,9,1,0,311,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mohammad Abualnadi,Jordan,J,40,0,3,2842,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Saleem Obaid,Jordan,J,24,2,1,1914,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mohammad Abu Hasheesh,Jordan,J,25,0,0,1806,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mohannad Abu Taha,Jordan,J,31,4,7,2400,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mohammad Taha,Jordan,J,25,4,6,1963,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Nizar Al-Rashdan,Jordan,J,29,3,2,2293,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Noor Al-Rawabdeh,Jordan,J,43,2,8,3016,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Amer Jamous,Jordan,J,37,5,4,2771,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ibrahim Saadeh,Jordan,J,36,1,4,2164,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mohammad Al-Dawoud,Jordan,J,11,2,0,589,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yousef Qashi,Jordan,J,7,1,0,451,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ahmad Assaf,Jordan,J,18,0,0,890,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mahmoud Al-Mardi,Jordan,J,22,1,5,1388,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Odeh Fakhoury,Jordan,J,39,13,3,2309,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mousa Tamari,Jordan,J,42,8,11,2915,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Shararh,Jordan,J,23,6,3,1420,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ali Azaizeh,Jordan,J,20,8,0,1106,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ibrahim Sabra,Jordan,J,26,7,0,995,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Baha'a Faisal,Jordan,J,20,10,1,1635,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Bum-keun Song,Korea Republic,A,14,0,0,1260,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hyeon-woo Jo,Korea Republic,A,20,0,0,1800,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Seung-gyu Kim,Korea Republic,A,18,0,0,1620,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Min-jae Kim,Korea Republic,A,44,1,1,2699,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Yu-min Cho,Korea Republic,A,32,0,1,2434,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Han-beom Lee,Korea Republic,A,52,3,4,3940,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ju-sung Kim,Korea Republic,A,15,0,0,1145,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tae-hyeon Kim,Korea Republic,A,19,1,1,1525,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tae-seok Lee,Korea Republic,A,35,4,4,2767,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Young-woo Seol,Korea Republic,A,54,2,6,4554,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Moon-hwan Kim,Korea Republic,A,18,0,1,1328,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
In-beom Hwang,Korea Republic,A,26,1,5,1496,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hyeok-kyu Kwon,Korea Republic,A,22,0,0,1177,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jin-seob Park,Korea Republic,A,14,0,0,1112,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Seung-ho Paik,Korea Republic,A,50,4,1,3826,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jin-gyu Kim,Korea Republic,A,21,1,1,1396,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Kang-in Lee,Korea Republic,A,45,4,8,2284,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hyun-seok Hong,Korea Republic,A,22,1,1,1068,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jun-ho Bae,Korea Republic,A,49,3,3,3234,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Jae-sung Lee,Korea Republic,A,42,6,5,3002,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Heung-min Son,Korea Republic,A,25,5,16,1800,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ji-sung Eom,Korea Republic,A,53,4,6,2816,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hyun-jun Yang,Korea Republic,A,45,9,2,2844,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hyeon-gyu Oh,Korea Republic,A,54,20,7,3585,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Hee-chan Hwang,Korea Republic,A,33,3,3,1694,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Gue-sung Cho,Korea Republic,A,43,8,1,2377,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Meshaal Barsham,Qatar,B,32,0,0,2895,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Shehab Ellethy,Qatar,B,23,0,0,2070,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mahmoud Abunada,Qatar,B,22,0,0,1935,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Tarek Salman,Qatar,B,33,1,1,2548,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Youssef Ayman,Qatar,B,20,0,0,1580,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Lucas Mendes,Qatar,B,19,1,2,1607,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Al-Hashmi Al-Hussain,Qatar,B,21,3,0,1434,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Issa Laye,Qatar,B,12,0,1,869,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Niall Mason,Qatar,B,9,2,0,735,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Mohammed Waad,Qatar,B,18,0,0,941,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Homam Al-Amin,Qatar,B,33,0,0,1660,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Sultan Al-Brake,Qatar,B,29,1,2,2207,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
Ayoub Al-Oui,Qatar,B,31,2,0,2408,74.41666666666667,473598.79411764705,67.95111111111112,76.95440729483283,1079.6117647058823,339444.9881656805,853329.4186746988,0.0,Clinical Finisher
